H_avg_gs_5,H_avg_gc_5,H_avg_gd_5,H_avg_pts_5,H_avg_gs_10,H_avg_gc_10,H_avg_gd_10,H_avg_pts_10,H_ewma_gs_0.1,H_ewma_gc_0.1,H_ewma_gd_0.1,H_ewma_gs_0.2,H_ewma_gc_0.2,H_ewma_gd_0.2,H_h2h_avg_gs,H_h2h_avg_gc,H_h2h_win_rate,A_avg_gs_5,A_avg_gc_5,A_avg_gd_5,A_avg_pts_5,A_avg_gs_10,A_avg_gc_10,A_avg_gd_10,A_avg_pts_10,A_ewma_gs_0.1,A_ewma_gc_0.1,A_ewma_gd_0.1,A_ewma_gs_0.2,A_ewma_gc_0.2,A_ewma_gd_0.2,A_h2h_avg_gs,A_h2h_avg_gc,A_h2h_win_rate,diff_avg_gd_5,diff_avg_gd_10,diff_ewma_gd_0.1,diff_ewma_gd_0.2,target
0.4,1.8,-1.4,0.6,1.4,2.1,-0.7,0.9,1.2039549484410539,2.0047598104352593,-0.8008048619942059,0.9364752696765972,2.113562045292609,-1.1770867756160122,1.2222222222222223,1.3333333333333333,0.1111111111111111,2.2,0.6,1.6,1.8,1.7,1.0,0.7,1.4,1.7282621381416923,1.0912600385195976,0.6370020996220944,2.1670172367452034,0.8507711177395595,1.3162461190056443,1.2222222222222223,1.3333333333333333,0.1111111111111111,-3.0,-1.4,-1.4378069616163003,-2.4933328946216564,
1.8,0.8,1.0,1.8,1.9,1.0,0.9,1.5,2.1473645411751168,1.0732839400318996,1.0740806011432167,1.9701622059611186,1.0176570390046895,0.9525051669564296,1.9090909090909092,0.9090909090909091,0.5454545454545454,0.6,3.0,-2.4,0.8,1.3,2.8,-1.5,1.1,1.0992800161806187,2.498321543967052,-1.3990415277864325,0.9464510281235077,2.7956913557379943,-1.8492403276144866,1.9090909090909092,0.9090909090909091,0.5454545454545454,3.4,2.4,2.473122128929649,2.801745494570916,
1.4,1.4,0.0,1.4,1.6,1.6,0.0,1.3,1.6786629200938352,1.4182228661608336,0.2604400539330011,1.4019672641398755,1.662411986379756,-0.26044472223988013,1.5483870967741935,1.2903225806451613,0.4838709677419355,3.2,0.6,2.6,2.2,2.8,0.8,2.0,2.0,2.407725652902925,0.720404200386976,1.6873214525159486,2.855428901231779,0.5653705364059475,2.2900583648258315,1.5483870967741935,1.2903225806451613,0.4838709677419355,-2.6,-2.0,-1.4268813985829474,-2.5505030870657115,0.0
0.8,0.6,0.2,1.0,0.7,1.0,-0.3,1.1,0.7056289142758635,1.0068329051156044,-0.301203990839741,0.5797102848276259,0.803964242707239,-0.22425395787961316,1.6153846153846154,0.5384615384615384,0.7692307692307693,1.6,0.8,0.8,1.6,1.5,1.5,0.0,1.4,1.4212600323102367,1.4095361897198877,0.01172384259034885,1.4937905911469023,1.1381700911667314,0.3556204999801711,1.6153846153846154,0.5384615384615384,0.7692307692307693,-0.6000000000000001,-0.3,-0.31292783343008984,-0.5798744578597843,0.0
2.0,2.2,-0.2,1.0,1.4,1.5,-0.1,1.1,1.4869428870837114,1.5824077409778057,-0.09546485389409459,1.77177144217975,1.6007293590015779,0.17104208317817174,1.9411764705882353,1.0,0.5882352941176471,2.0,0.6,1.4,1.8,1.6,0.7,0.9,1.6,1.5693425416869589,0.8442089677951521,0.725133573891807,1.6755689918742804,0.7287053207780428,0.9468636710962384,1.9411764705882353,1.0,0.5882352941176471,-1.5999999999999999,-1.0,-0.8205984277859015,-0.7758215879180667,0.0
1.0,1.8,-0.8,1.0,1.6,1.3,0.3,1.5,1.301541359436801,1.4866131037655814,-0.18507174432878015,1.3169482836352513,1.7262563985289894,-0.40930811489373836,1.736842105263158,1.0,0.42105263157894735,1.2,2.4,-1.2,1.0,1.1,1.9,-0.8,1.2,1.0805553173731421,1.9679223274369266,-0.887367010063785,1.1048390247787794,2.27016936020497,-1.1653303354261906,1.736842105263158,1.0,0.42105263157894735,0.3999999999999999,1.1,0.7022952657350049,0.7560222205324523,0.0
2.2,1.0,1.2,1.6,2.4,1.1,1.3,1.6,2.3112413704571395,1.0138008159648682,1.2974405544922718,2.501791300842183,1.0201299248581674,1.4816613759840158,1.4,0.8,0.4,1.6,1.0,0.6,1.8,1.2,1.6,-0.4,1.3,1.1875172580103042,1.3260062660988345,-0.13848900808853087,1.3784875723094927,1.1787597384764186,0.19972783383307416,1.4,0.8,0.4,0.6,1.7000000000000002,1.4359295625808026,1.2819335421509417,0.0
2.2,0.8,1.4,1.6,1.9,0.6,1.3,1.7,2.0940077199674794,0.7410640020678508,1.3529437178996278,2.1369784668947207,0.7117021253808619,1.4252763415138587,1.0,1.3333333333333333,0.3333333333333333,1.2,2.0,-0.8,1.0,1.0,2.1,-1.1,0.7,1.0328234930195963,2.043370382562046,-1.0105468895424494,1.293145542377192,2.06400222332296,-0.7708566809457683,1.0,1.3333333333333333,0.3333333333333333,2.2,2.4000000000000004,2.363490607442077,2.196133022459627,0.0
1.0,2.2,-1.2,0.6,0.7,1.4,-0.7,1.1,0.9382064917941358,1.4338407028083835,-0.4956342110142475,0.6917937172970561,1.687737411945163,-0.9959436946481066,1.1818181818181819,0.9090909090909091,0.45454545454545453,0.6,1.4,-0.8,1.4,1.1,1.6,-0.5,1.1,1.075848645915784,1.4743736138335348,-0.3985249679177503,0.7722895444590514,1.5118853621819182,-0.7395958177228668,1.1818181818181819,0.9090909090909091,0.45454545454545453,-0.3999999999999999,-0.19999999999999996,-0.09710924309649721,-0.25634787692523986,
2.4,0.8,1.6,2.2,2.5,1.1,1.4,1.8,2.280117233411426,1.0124207343683813,1.2676964990430446,2.4014330406737465,1.016103939886534,1.3853291007872128,1.8,1.6,0.4,0.8,1.8,-1.0,0.8,0.8,1.8,-1.0,0.8,0.976105012712579,1.747623222514827,-0.7715182098022477,0.8852129719130378,1.7218917023069173,-0.8366787303938797,1.8,1.6,0.4,2.6,2.4,2.039214708845292,2.2220078311810925,
1.8,2.2,-0.4,0.6,1.8,2.3,-0.5,1.0,1.5881830004241657,1.9782914528481894,-0.3901084524240235,1.741706667854297,2.1430593266075713,-0.40135265875327436,0.6666666666666666,1.0,0.0,0.4,1.8,-1.4,0.6,1.3,2.0,-0.7,0.9,1.0835594522823084,1.9042838282946013,-0.8207243760122934,0.7491802157412778,1.8908496362340872,-1.1416694204928097,0.6666666666666666,1.0,0.0,0.9999999999999999,0.19999999999999996,0.43061592358826994,0.7403167617395354,0.0
1.6,1.0,0.6,1.8,1.3,1.4,-0.1,1.3,1.1687649172853205,1.393407849711603,-0.22464293242628283,1.3027900578235008,1.3430077908334128,-0.04021773300991217,1.6666666666666667,1.0,0.3333333333333333,0.2,1.6,-1.4,1.2,1.0,1.7,-0.7,1.1,0.9682637813027688,1.6269362524805804,-0.6586724711778112,0.6178316355672412,1.8095082897455348,-1.1916766541782937,1.6666666666666667,1.0,0.3333333333333333,2.0,0.6,0.4340295387515284,1.1514589211683814,0.0
2.0,1.4,0.6,1.8,2.1,1.3,0.8,1.5,2.132628087057605,1.2659555460287097,0.8666725410288948,1.976129764768895,1.4141256312037518,0.5620041335651437,1.303030303030303,1.0303030303030303,0.42424242424242425,2.4,0.8,1.6,2.0,2.0,0.6,1.4,1.9,2.0846069479707316,0.6669576018610657,1.417649346109665,2.1095827735157764,0.5693617003046895,1.5402210732110873,1.303030303030303,1.0303030303030303,0.42424242424242425,-1.0,-0.5999999999999999,-0.5509768050807703,-0.9782169396459436,
0.4,1.2,-0.8,0.6,0.8,1.2,-0.4,1.1,0.7350660228482772,1.2061496146040442,-0.4710835917557671,0.6637682278621008,1.2431713941657916,-0.5794031663036907,1.4285714285714286,1.0,0.2857142857142857,1.4,1.4,0.0,1.4,1.4,1.3,0.1,1.5,1.3713872234931208,1.3379517933890233,0.03343543010409797,1.4535586269082013,1.3810051188231915,0.07255350808500942,1.4285714285714286,1.0,0.2857142857142857,-0.8,-0.5,-0.5045190218598651,-0.6519566743887001,
1.0,2.8,-1.8,0.4,0.8,2.1,-1.3,0.9,0.9724997856358278,1.971130094693234,-0.9986303090574067,0.8838712198230234,2.216135488163976,-1.3322642683409527,1.7407407407407407,1.037037037037037,0.5555555555555556,3.2,0.8,2.4,1.8,2.7,0.8,1.9,1.8,2.3669530876126323,0.8483637803482783,1.5185893072643537,2.684343120985423,0.8522964291247582,1.832046691860665,1.7407407407407407,1.037037037037037,0.5555555555555556,-4.2,-3.2,-2.5172196163217606,-3.1643109602016177,0.0
1.2,2.8,-1.6,1.0,1.5,2.9,-1.4,1.1,1.2893520146004298,2.448489389560417,-1.159137374959987,1.3571608224988063,2.6365530845903957,-1.2793922620915892,0.7777777777777778,0.6666666666666666,0.3333333333333333,1.0,2.0,-1.0,1.0,1.0,1.4,-0.4,1.3,1.1443858426147224,1.290456632527545,-0.14607078991282252,1.153434973837645,1.3501899295561304,-0.1967549557184851,0.7777777777777778,0.6666666666666666,0.3333333333333333,-0.6000000000000001,-0.9999999999999999,-1.0130665850471643,-1.082637306373104,
1.8,0.8,1.0,1.8,1.6,0.7,0.9,1.6,1.512408287518263,0.8597880710156368,0.6526202165026262,1.5404551934994244,0.7829642566224344,0.7574909368769907,1.8888888888888888,1.3333333333333333,0.4444444444444444,1.2,2.2,-1.0,1.0,1.0,2.0,-1.0,0.7,0.9295411425898611,2.039033344258484,-1.1094922016686226,1.0345164339017536,2.051201778658368,-1.0166853447566147,1.8888888888888888,1.3333333333333333,0.4444444444444444,2.0,1.9,1.7621124181712489,1.7741762816336053,
1.8,2.0,-0.2,1.0,1.5,1.5,0.0,1.1,1.4382485983753401,1.524166966880025,-0.08591836850468512,1.6174171537437998,1.4805834872012624,0.1368336665425374,1.3529411764705883,1.0,0.4117647058823529,2.4,0.4,2.0,1.8,1.7,0.9,0.8,1.4,1.6554359243275232,0.9821340346676377,0.673301889659885,1.9336137893961627,0.6806168941916476,1.2529968952045154,1.3529411764705883,1.0,0.4117647058823529,-2.2,-0.8,-0.7592202581645702,-1.116163228661978,
2.0,1.0,1.0,1.2,1.6,1.3,0.3,1.5,1.579134029079213,1.368582570747899,0.21055145833131406,1.795032472917522,1.110536072933385,0.684496399984137,1.48,0.92,0.56,1.4,1.6,-0.2,1.0,1.6,1.7,-0.1,1.3,1.7107966280844518,1.4764005795447503,0.234396048539701,1.5215738113119006,1.729929589103805,-0.2083557777919041,1.48,0.92,0.56,1.2,0.4,-0.023844590208386945,0.8928521777760411,
2.0,1.0,1.0,1.6,1.9,0.6,1.3,1.7,1.9761462531736584,0.7002618416749592,1.2758844114986985,1.887666218812621,0.6554893602437516,1.23217685856887,1.4848484848484849,1.121212121212121,0.42424242424242425,2.4,1.2,1.2,1.8,2.3,1.2,1.1,1.6,2.152105510070283,1.1111786609315433,1.04092684913874,2.121146432538997,1.2128831519092271,0.9082632806297702,1.4848484848484849,1.121212121212121,0.42424242424242425,-0.19999999999999996,0.19999999999999996,0.23495756235995846,0.3239135779390997,
0.6,1.6,-1.0,0.6,1.1,1.5,-0.4,1.0,1.1752035079547014,1.713855443593723,-0.5386519356390221,0.9993441725930226,1.5126797089872697,-0.5133355363942476,1.2857142857142858,2.0,0.14285714285714285,0.8,2.2,-1.4,0.6,0.8,1.9,-1.1,1.0,0.8752498070722451,1.7740170852239106,-0.898767278151666,0.7070969758584187,1.7729083905311807,-1.0658114146727622,1.2857142857142858,2.0,0.14285714285714285,0.3999999999999999,0.7000000000000001,0.3601153425126439,0.5524758782785146,0.0
2.2,0.6,1.6,1.8,1.8,0.9,0.9,1.5,1.5898923318947709,0.9839206312008739,0.6059717006938965,1.7468910315169301,0.7444935153533182,1.0023975161636123,2.0,1.3333333333333333,0.6666666666666666,1.8,2.0,-0.2,0.8,1.7,2.2,-0.5,1.1,1.4291074259805832,1.980465824194305,-0.5513583982137213,1.393364907217682,2.114447426207969,-0.7210825189902875,2.0,1.3333333333333333,0.6666666666666666,1.8,1.4,1.1573300989076178,1.7234800351538997,
1.2,1.6,-0.4,1.0,0.9,1.9,-1.0,0.7,0.8365870274173767,1.8351300078287935,-0.9985429804114166,0.8276131471214029,1.6409614229266942,-0.8133482758052917,2.2222222222222223,0.8888888888888888,0.5555555555555556,1.4,1.4,0.0,1.4,2.0,1.4,0.6,1.3,2.0193652783518443,1.2393599914258389,0.7800052869260053,1.780903811815116,1.3313005049630016,0.4496033068521149,2.2222222222222223,0.8888888888888888,0.5555555555555556,-0.4,-1.6,-1.778548267337422,-1.2629515826574065,0.0
1.0,1.6,-0.6,0.8,1.0,1.6,-0.6,1.0,1.1299472583532502,1.3614109692747907,-0.2314637109215403,1.122747979070116,1.4801519436449044,-0.3574039645747881,1.4666666666666666,1.0,0.4666666666666667,1.2,1.6,-0.4,1.2,1.5,1.6,-0.1,1.5,1.4212206261712916,1.6317243136731092,-0.21050368750181755,1.4360259783340175,1.6884288583467082,-0.2524028800126906,1.4666666666666666,1.0,0.4666666666666667,-0.19999999999999996,-0.5,-0.02096002341972275,-0.1050010845620975,0.0
2.4,0.6,1.8,1.8,2.6,0.6,2.0,1.9,2.130257778851369,0.7635274023134504,1.3667303765379182,2.147474496788339,0.6818371432998066,1.465637353488532,1.5294117647058822,0.8823529411764706,0.47058823529411764,0.6,1.2,-0.6,0.8,0.7,1.1,-0.4,1.1,0.7615594205634494,1.1855346531436397,-0.4239752325801903,0.7310145822896807,1.1945371153326334,-0.46352253304295254,1.5294117647058822,0.8823529411764706,0.47058823529411764,2.4,2.4,1.7907056091181084,1.9291598865314845,
1.0,1.8,-0.8,0.8,1.0,1.8,-0.8,0.8,1.0784975333175242,1.672858693762821,-0.5943611604452966,1.1081703775872016,1.5775133618087709,-0.4693429842215693,2.0,0.0,1.0,1.6,1.0,0.6,1.8,1.3,1.2,0.1,1.5,1.1518879274718345,1.254062952301106,-0.10217502482927165,1.242232046243381,1.0744062325983363,0.16782581364504426,2.0,0.0,1.0,-1.4,-0.9,-0.492186135616025,-0.6371687978666135,0.0
1.6,1.4,0.2,1.6,1.4,1.3,0.1,1.5,1.3342485011438088,1.3041566140501208,0.03009188709368817,1.3628469015265612,1.3048040950585533,0.05804280646800753,0.6666666666666666,1.0,0.26666666666666666,1.8,1.4,0.4,1.2,1.5,1.6,-0.1,1.1,1.394423738537806,1.4717502701920224,-0.0773265316542166,1.49393372299504,1.3844667897610101,0.10946693323402991,0.6666666666666666,1.0,0.26666666666666666,-0.2,0.2,0.10741841874790477,-0.05142412676602238,0.0
0.2,1.4,-1.2,1.0,0.8,1.6,-0.8,1.0,0.871437403155128,1.5642426272212795,-0.6928052240661512,0.49426530845379296,1.647606631796428,-1.153341323342635,1.8181818181818181,1.3636363636363635,0.5454545454545454,1.2,0.6,0.6,1.4,1.5,0.6,0.9,1.6,1.3611674587664366,0.7738092639140731,0.5873581948523636,1.2323641547995396,0.6263714052979475,0.6059927495015925,1.8181818181818181,1.3636363636363635,0.5454545454545454,-1.7999999999999998,-1.7000000000000002,-1.280163418918515,-1.7593340728442275,0.0
1.6,1.6,0.0,1.0,1.8,1.6,0.2,1.3,1.9397169652760067,1.3287605215902754,0.6109564436857312,2.017259049049521,1.383943671283044,0.633315377766477,1.7272727272727273,1.1818181818181819,0.5454545454545454,1.4,2.2,-0.8,1.4,1.2,2.6,-1.4,1.1,1.360416813153131,2.3036404505783996,-0.9432236374252684,1.4857286579990452,2.3092424676723167,-0.8235138096732713,1.7272727272727273,1.1818181818181819,0.5454545454545454,0.8,1.5999999999999999,1.5541800811109996,1.456829187439748,0.0
2.2,1.8,0.4,1.2,1.9,1.4,0.5,1.5,2.036894959063255,1.300060794838389,0.7368341642248659,1.8969171460311975,1.570306521527382,0.32661062450381606,1.3333333333333333,2.111111111111111,0.2222222222222222,1.2,1.2,0.0,1.4,1.1,1.8,-0.7,1.0,0.9529283257046395,1.651617005422802,-0.6986886797181625,1.0620905176971225,1.3127691383413556,-0.25067862064423324,1.3333333333333333,2.111111111111111,0.2222222222222222,0.4,1.2,1.4355228439430285,0.5772892451480494,
1.2,1.8,-0.6,0.8,1.7,1.2,0.5,1.3,1.81742875051666,1.3154239922832551,0.5020047582334046,1.4247230494520926,1.4650404039704015,-0.040317354518308215,1.5454545454545454,1.0909090909090908,0.5454545454545454,1.8,0.4,1.4,2.2,2.2,0.6,1.6,1.9,2.0172320009662323,0.6871746620821053,1.3300573388841264,1.917979597430671,0.5454697146398453,1.3725098827908258,1.5454545454545454,1.0909090909090908,0.5454545454545454,-2.0,-1.1,-0.8280525806507217,-1.412827237309134,
1.4,0.4,1.0,1.0,1.7,0.5,1.2,1.6,1.525050712889793,0.6964283375226658,0.8286223753671274,1.585891323839632,0.5010971242383581,1.0847941996012744,2.0,1.0,0.6,1.2,1.2,0.0,1.2,1.1,1.6,-0.5,1.1,1.1706502276902455,1.6055710371322511,-0.43492080944200523,1.286536302106095,1.4620106894234883,-0.17547438731739337,2.0,1.0,0.6,1.0,1.7,1.2635431848091325,1.2602685869186678,
0.4,1.0,-0.6,0.8,0.6,1.2,-0.6,0.8,0.6854034785071044,1.1669811878292757,-0.48157770932217125,0.5848116658317446,1.1556296922661067,-0.5708180264343622,1.1176470588235294,0.7647058823529411,0.47058823529411764,3.0,0.8,2.2,2.2,2.3,1.1,1.2,1.7,2.030903098705294,1.1855285680807865,0.8453745306245068,2.597512825213544,1.195594812282655,1.40191801293089,1.1176470588235294,0.7647058823529411,0.47058823529411764,-2.8000000000000003,-1.7999999999999998,-1.326952239946678,-1.9727360393652522,0.0
1.4,0.8,0.6,1.2,1.3,1.7,-0.4,0.8,1.2549813646840253,1.4245752431728202,-0.16959387848879498,1.195146978396032,1.3075734318088081,-0.11242645341277614,1.7142857142857142,1.1428571428571428,0.5714285714285714,0.6,2.0,-1.4,0.8,0.8,1.9,-1.1,0.8,1.0576831561198026,1.9424699012563702,-0.8847867451365682,0.7994753380744181,2.010143767189816,-1.2106684291153984,1.7142857142857142,1.1428571428571428,0.5714285714285714,2.0,0.7000000000000001,0.7151928666477732,1.0982419757026223,
1.4,1.4,0.0,0.8,1.0,1.8,-0.8,0.8,1.1877248263650209,1.5966153767015194,-0.4088905503364991,1.3656775806867352,1.4183267124249446,-0.05264913173820942,1.5333333333333334,1.0,0.26666666666666666,1.0,1.8,-0.8,0.8,1.1,1.6,-0.5,1.1,1.116952532517925,1.5252698723473117,-0.40831733982938634,1.0981983832560929,1.7841215549159237,-0.6859231716598306,1.5333333333333334,1.0,0.26666666666666666,0.8,-0.30000000000000004,-0.0005732105071127869,0.6332740399216212,
1.8,1.6,0.2,1.4,1.7,1.2,0.5,1.5,1.5790985635541626,1.5685518823057982,0.010546681248364314,1.7488207826672144,1.5507430866773666,0.19807769598984767,1.411764705882353,1.411764705882353,0.29411764705882354,1.4,1.2,0.2,2.0,1.2,1.2,0.0,1.5,1.3008236510294278,1.1737409526451088,0.1270826983843194,1.290277521221249,1.0438432760468426,0.2464342451744061,1.411764705882353,1.411764705882353,0.29411764705882354,0.0,0.5,-0.11653601713595509,-0.04835654918455842,
1.0,1.2,-0.2,1.2,1.4,1.2,0.2,1.5,1.1366987312783523,1.32865863843677,-0.19195990715841807,1.1937856369848359,1.2595249861163782,-0.06573934913154261,1.8,1.2,0.4,1.8,0.8,1.0,1.6,1.9,0.6,1.3,1.9,2.0785316278562926,0.7302356575074633,1.3482959703488286,2.110132975050097,0.7243914881950013,1.3857414868550961,1.8,1.2,0.4,-1.2,-1.1,-1.5402558775072468,-1.4514808359866387,
1.6,2.0,-0.4,1.2,1.3,2.3,-1.0,1.1,1.3243751318320007,2.273276405515659,-0.9489012736836578,1.3885829263992362,2.2473939741378532,-0.8588110477386172,2.0,0.8,0.8,0.0,2.0,-2.0,0.6,0.7,1.7,-1.0,1.1,0.7842936628255504,1.7078183645223244,-0.9235247016967736,0.3954122467630344,1.9180853054371425,-1.5226730586741082,2.0,0.8,0.8,1.6,0.0,-0.025376571986884255,0.663862010935491,
1.8,3.2,-1.4,0.6,1.6,2.5,-0.9,0.8,1.5864256724149826,2.383005169327828,-0.7965794969128452,1.714692240931077,2.8915587031548973,-1.1768664622238205,3.0,1.6666666666666667,0.6666666666666666,2.0,1.6,0.4,1.6,1.9,1.4,0.5,1.5,1.945745268748406,1.295884469431248,0.6498607993171581,2.013807239239617,1.3071549370264353,0.7066523022131816,3.0,1.6666666666666667,0.6666666666666666,-1.7999999999999998,-1.4,-1.4464402962300034,-1.8835187644370022,
2.0,0.6,1.4,1.8,1.9,0.7,1.2,1.7,1.9706784650706635,0.757212091756717,1.2134663733139457,1.8881063800400775,0.7795131905560011,1.108593189484077,1.6363636363636365,1.3636363636363635,0.45454545454545453,1.6,1.8,-0.2,1.6,1.2,2.3,-1.1,1.1,1.3919376186586145,2.045948764931072,-0.6540111462724569,1.5108663411193892,1.7979151793102826,-0.28704883819089355,1.6363636363636365,1.3636363636363635,0.45454545454545453,1.5999999999999999,2.3,1.8674775195864026,1.3956420276749706,0.0
0.4,1.8,-1.4,0.6,0.5,1.7,-1.2,0.7,0.9519148396658851,1.8482229103805081,-0.8963080707146235,0.6395802704595345,1.8081150137518527,-1.1685347432923188,1.0,1.3333333333333333,0.3333333333333333,0.4,1.0,-0.6,0.8,0.6,1.1,-0.5,0.9,0.6168631306563939,1.0502830690463483,-0.43341993838995413,0.4678493326653957,0.9245037538128853,-0.4566544211474897,1.0,1.3333333333333333,0.3333333333333333,-0.7999999999999999,-0.7,-0.46288813232466935,-0.7118803221448291,0.0
2.4,0.8,1.6,1.8,2.1,0.8,1.3,1.8,1.8278127888347646,1.0669757112727078,0.7608370775620561,2.0780102601708355,0.956475849826124,1.121534410344712,1.6666666666666667,0.9629629629629629,0.48148148148148145,1.0,1.8,-0.8,0.8,1.0,1.9,-0.9,0.9,1.0689523437285187,1.8369538390313673,-0.7680014953028493,1.0925420645493882,1.9346613699399562,-0.8421193053905678,1.6666666666666667,0.9629629629629629,0.48148148148148145,2.4000000000000004,2.2,1.5288385728649054,1.9636537157352798,
1.0,1.0,0.0,1.4,0.8,1.7,-0.9,0.9,0.8576354923756253,1.686455305157842,-0.8288198127822165,0.8496724141576979,1.4502153106730846,-0.6005428965153867,1.0,1.2,0.4,1.0,1.0,0.0,1.4,1.2,1.1,0.1,1.3,1.1230285313608475,1.2957919889073237,-0.17276345754647643,1.1550285095815527,1.207619988884644,-0.052591479303091486,1.0,1.2,0.4,0.0,-1.0,-0.6560563552357401,-0.5479514172122952,0.0
1.2,1.2,0.0,1.2,0.8,1.6,-0.8,0.8,1.0535824063846322,1.6450148763342183,-0.5914324699495854,1.0292290416429444,1.569608551556325,-0.5403795099133806,1.6,1.4,0.4,2.2,1.6,0.6,1.4,1.7,1.2,0.5,1.5,1.6211887071987463,1.6116966940752186,0.009492013123527883,1.7990566261337717,1.6405944693418937,0.15846215679187814,1.6,1.4,0.4,-0.6,-1.3,-0.6009244830731133,-0.6988416667052587,0.0
1.2,1.4,-0.2,1.6,1.4,1.3,0.1,1.6,1.370741285926485,1.256366857380598,0.11437442854588746,1.4322220169769992,1.235074620837474,0.1971473961395249,1.0,1.0,0.3333333333333333,1.2,3.0,-1.8,0.6,1.4,2.4,-1.0,0.9,1.4275750075446936,2.3446544121165767,-0.917079404571883,1.3717535236622094,2.7132468226136908,-1.3414932989514816,1.0,1.0,0.3333333333333333,1.6,1.1,1.0314538331177705,1.5386406950910065,0.0
1.4,0.8,0.6,1.6,2.2,0.7,1.5,1.9,1.815508800869609,0.8184571958738949,0.9970516049957135,1.5343836779445368,0.8363757717118764,0.6980079062326605,1.3529411764705883,1.5294117647058822,0.35294117647058826,1.2,0.8,0.4,1.2,1.3,1.4,-0.1,1.1,1.2294832282156227,1.2821177188555382,-0.05263449063991542,1.1561175827168257,1.0460587454470465,0.11005883726977916,1.3529411764705883,1.5294117647058822,0.35294117647058826,0.19999999999999996,1.6,1.0496860956356289,0.5879490689628813,
0.0,2.4,-2.4,0.4,0.3,1.7,-1.4,0.8,0.7058642965316029,1.7370365280743363,-1.031172231542733,0.31632979741042755,1.934468244349714,-1.6181384469392865,1.5454545454545454,1.0,0.6363636363636364,1.2,1.4,-0.2,1.2,1.7,1.0,0.7,1.5,1.835685875464994,1.1838815930549296,0.6518042824100643,1.5397784395616743,1.1720323231763212,0.3677461163853536,1.5454545454545454,1.0,0.6363636363636364,-2.1999999999999997,-2.0999999999999996,-1.6829765139527972,-1.9858845633246403,0.0
0.6,2.0,-1.4,0.8,0.6,1.7,-1.1,1.1,0.9352778669084342,1.663332875257267,-0.7280550083488326,0.8530638379283424,1.7475745954797715,-0.8945107575514292,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6,1.0,-0.4,1.0,0.9,1.5,-0.6,1.0,0.8718719432400553,1.6178097741502686,-0.7459378309102132,0.8797379313261583,1.3601722485384677,-0.4804343172123094,0.6666666666666666,0.6666666666666666,0.3333333333333333,-0.9999999999999999,-0.5000000000000001,0.017882822561380518,-0.4140764403391198,0.0
1.2,1.8,-0.6,1.0,1.5,1.3,0.2,1.4,1.7521172879184947,1.3654934337494367,0.3866238541690577,1.4318227516493396,1.5376258585410572,-0.10580310689171725,1.9393939393939394,1.3333333333333333,0.3939393939393939,2.0,1.2,0.8,1.6,1.8,1.3,0.5,1.5,2.0332054631569294,1.1700547153545502,0.8631507478023793,1.9175337168249584,1.2562452172219056,0.661288499603053,1.9393939393939394,1.3333333333333333,0.3939393939393939,-1.4,-0.3,-0.4765268936333216,-0.7670916064947703,0.0
1.4,0.4,1.0,1.4,1.8,0.5,1.3,1.6,1.5725456416008137,0.6267855037703992,0.9457601378304147,1.6687130590717059,0.4008776993906864,1.2678353596810197,2.0,1.6666666666666667,0.6666666666666666,1.2,2.8,-1.6,0.6,1.4,2.6,-1.2,0.6,1.384767035400927,2.3101482875471455,-0.9253812521462185,1.2974027722590444,2.570597368548439,-1.273194596289395,2.0,1.6666666666666667,0.6666666666666666,2.6,2.5,1.8711413899766332,2.541029955970415,0.0
0.6,1.4,-0.8,1.0,1.3,1.8,-0.5,1.0,1.1065349053940603,1.5539059469699845,-0.44737104157592406,0.9248940661734606,1.6368469963576373,-0.7119529301841769,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,1.2,-0.8,0.6,0.6,0.9,-0.3,0.8,0.5551768175907544,1.0452547621417134,-0.49007794455095877,0.37427946613231655,0.9396030030503084,-0.5653235369179919,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,-0.2,0.04270690297503471,-0.14662939326618507,
1.8,1.6,0.2,1.4,1.2,2.3,-1.1,1.1,1.3527438567876293,2.1413538884504373,-0.7886100316628075,1.4086930728955116,2.038332143448226,-0.629639070552715,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.2,-0.2,1.0,1.3,1.1,0.2,1.4,1.1107254135264664,1.26621215361433,-0.15548674008786387,1.1240228076612,1.1660959911023017,-0.04207318344110192,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,-1.3,-0.6331232915749436,-0.5875658871116131,
1.4,1.4,0.0,1.2,0.9,1.5,-0.6,0.9,1.0482240504625715,1.5805120009386484,-0.5322879504760762,1.0233832333135933,1.455686841230208,-0.43230360791661465,1.0,0.3333333333333333,0.3333333333333333,1.8,1.2,0.6,1.0,1.4,1.6,-0.2,0.9,1.4052572792661326,1.3727428851125805,0.03251439415355255,1.6785587066048746,1.427297243932739,0.2512614626721358,1.0,0.3333333333333333,0.3333333333333333,-0.6,-0.39999999999999997,-0.5648023446296287,-0.6835650705887504,0.0
