unnamed:_0,age,matches_played,starts,minutes,90s_played,assists,goals_+_assists,penalty_attempts,yellow_cards,red_cards,xg,npxg,xag,npxg_+_xag,progressive_carries,progressive_passes,progressive_receives,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,non_penalty_goals_+_assists_per_90,xg_per_90,xag_per_90,xg_+_xag_per_90,npxg_per_90,npxg_+_xag_per_90,90s,xg_overperformance,age_band_encoded,goals
599,27,17,2,370,4.1,1,1,0,3,0,0.5,0.5,0.2,0.7,7,9,47,0.0,0.06,0.24,0.0,0.24,0.13,0.05,0.17,0.13,0.17,17,-0.5,1,0
600,23,9,2,297,3.3,0,0,0,0,0,0.6,0.6,0.3,1.0,8,15,14,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.3,0.19,0.3,9,-0.6,2,0
601,22,8,1,148,1.6,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,10,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,8,-0.1,2,0
602,27,1,1,90,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0
603,21,1,1,65,0.7,0,0,0,1,0,0.1,0.1,0.0,0.1,3,2,3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1,-0.1,2,0
604,20,4,0,49,0.5,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.21,0.16,0.21,4,-0.1,2,0
605,18,2,0,15,0.2,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,2,0.0,2,0
606,16,1,0,14,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
607,23,1,0,7,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
608,31,38,38,3420,38.0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0,0
609,27,34,34,2971,33.0,0,1,0,8,0,1.7,1.7,0.9,2.6,25,112,7,0.03,0.0,0.03,0.03,0.03,0.05,0.03,0.08,0.05,0.08,34,-0.7,1,1
610,26,37,32,2888,32.1,1,1,0,4,0,1.6,1.6,2.2,3.8,32,84,67,0.0,0.03,0.03,0.0,0.03,0.05,0.07,0.12,0.05,0.12,37,-1.6,1,0
611,29,33,32,2875,31.9,4,5,1,6,0,1.8,1.0,3.9,4.9,32,152,30,0.03,0.12,0.16,0.0,0.13,0.06,0.12,0.18,0.03,0.15,33,-0.8,0,1
612,31,33,32,2819,31.3,3,3,0,9,1,0.4,0.4,2.7,3.1,27,136,84,0.0,0.09,0.1,0.0,0.1,0.01,0.09,0.1,0.01,0.1,33,-0.4,0,0
613,28,35,31,2661,29.6,0,10,3,10,0,8.2,5.8,0.6,6.5,17,75,55,0.29,0.0,0.34,0.24,0.24,0.28,0.02,0.3,0.2,0.22,35,1.8000000000000007,1,10
614,29,22,21,1859,20.7,0,1,0,4,2,0.2,0.2,0.1,0.3,3,47,3,0.05,0.0,0.05,0.05,0.05,0.01,0.0,0.01,0.01,0.01,22,0.8,0,1
615,26,27,15,1431,15.9,0,3,0,2,0,2.4,2.4,1.5,3.9,31,20,77,0.11,0.0,0.19,0.19,0.19,0.15,0.1,0.24,0.15,0.24,27,0.6000000000000001,1,3
616,23,15,15,1219,13.5,1,5,0,1,0,2.2,2.2,2.5,4.7,8,36,37,0.27,0.07,0.37,0.3,0.37,0.16,0.19,0.35,0.16,0.35,15,1.7999999999999998,2,4
617,22,22,14,1083,12.0,0,1,0,7,0,2.5,2.5,1.2,3.7,8,14,48,0.05,0.0,0.08,0.08,0.08,0.21,0.1,0.31,0.21,0.31,22,-1.5,2,1
618,25,19,13,1029,11.4,1,1,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.0,0.05,0.09,0.0,0.09,0.08,0.06,0.14,0.08,0.14,19,-1.0,1,0
619,22,19,12,1006,11.2,1,2,0,4,0,1.1,1.1,1.4,2.6,46,16,83,0.05,0.05,0.18,0.09,0.18,0.1,0.13,0.23,0.1,0.23,19,-0.1,2,1
620,25,19,11,1063,11.8,0,0,0,8,1,0.4,0.4,0.0,0.4,1,25,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,19,-0.4,1,0
621,31,14,9,699,7.8,1,1,0,0,0,0.1,0.1,0.7,0.8,2,14,36,0.0,0.07,0.13,0.0,0.13,0.02,0.09,0.11,0.02,0.11,14,-0.1,0,0
622,27,24,7,1114,12.4,1,6,1,0,0,3.4,2.6,0.9,3.6,10,13,43,0.21,0.04,0.48,0.32,0.4,0.28,0.07,0.35,0.21,0.29,24,1.6,1,5
623,20,22,7,852,9.5,0,2,0,6,0,1.2,1.2,0.3,1.5,6,13,50,0.09,0.0,0.21,0.21,0.21,0.13,0.03,0.16,0.13,0.16,22,0.8,2,2
624,26,10,5,452,5.0,0,0,0,1,0,0.9,0.9,0.1,1.0,3,12,10,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.2,0.18,0.2,10,-0.9,1,0
625,20,19,4,372,4.1,0,0,0,5,0,0.0,0.0,0.0,0.0,4,16,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,19,0.0,2,0
626,21,7,4,263,2.9,0,0,0,1,0,0.0,0.0,0.0,0.1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,7,0.0,2,0
627,22,17,2,477,5.3,0,0,0,1,0,1.3,1.3,0.1,1.4,8,6,33,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.26,0.24,0.26,17,-1.3,2,0
628,19,5,0,69,0.8,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,2,0
629,18,5,0,69,0.8,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.0,0.0,0.0,0.0,0.0,0.22,0.19,0.41,0.22,0.41,5,-0.2,2,0
630,20,4,0,48,0.5,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,4,-0.1,2,0
631,22,1,0,7,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
632,23,38,38,3420,38.0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,-0.1,2,0
633,20,36,36,3153,35.0,2,2,0,11,0,0.0,0.0,0.8,0.9,35,84,61,0.0,0.06,0.06,0.0,0.06,0.0,0.02,0.02,0.0,0.02,36,0.0,2,0
634,24,35,34,2972,33.0,0,3,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.0,0.09,0.09,0.09,0.05,0.0,0.06,0.05,0.06,35,1.2,1,3
635,33,33,32,2869,31.9,2,6,0,4,1,1.1,1.1,0.9,2.1,9,69,6,0.12,0.06,0.19,0.13,0.19,0.03,0.03,0.06,0.03,0.06,33,2.9,0,4
636,26,37,29,2714,30.2,1,1,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0.0,0.03,0.03,0.0,0.03,0.05,0.05,0.1,0.05,0.1,37,-1.5,1,0
637,22,34,28,2554,28.4,1,3,0,7,0,2.0,2.0,2.1,4.2,50,64,113,0.06,0.03,0.11,0.07,0.11,0.07,0.07,0.15,0.07,0.15,34,0.0,2,2
638,24,30,27,1943,21.6,1,1,0,12,0,0.2,0.2,0.8,1.0,18,115,12,0.0,0.03,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,30,-0.2,1,0
639,23,37,26,2165,24.1,3,6,0,5,0,2.5,2.5,2.5,5.0,65,48,156,0.08,0.08,0.25,0.12,0.25,0.11,0.1,0.21,0.11,0.21,37,0.5,2,3
640,22,19,18,1497,16.6,0,6,0,1,0,3.6,3.6,0.6,4.2,7,17,50,0.32,0.0,0.36,0.36,0.36,0.21,0.04,0.25,0.21,0.25,19,2.4,2,6
641,23,17,16,1374,15.3,2,2,0,2,0,0.5,0.5,0.7,1.3,18,62,8,0.0,0.12,0.13,0.0,0.13,0.04,0.05,0.08,0.04,0.08,17,-0.5,2,0
642,28,28,13,1238,13.8,4,5,0,2,0,0.6,0.6,2.9,3.5,27,46,72,0.04,0.14,0.36,0.07,0.36,0.04,0.21,0.26,0.04,0.26,28,0.4,1,1
643,27,19,12,1045,11.6,2,2,0,3,0,1.0,1.0,3.2,4.2,23,64,41,0.0,0.11,0.17,0.0,0.17,0.09,0.27,0.36,0.09,0.36,19,-1.0,1,0
644,30,17,12,1017,11.3,1,1,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.0,0.06,0.09,0.0,0.09,0.03,0.1,0.13,0.03,0.13,17,-0.4,0,0
645,20,27,10,1127,12.5,0,1,0,3,0,2.3,2.3,0.6,2.8,2,8,27,0.04,0.0,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,27,-1.2999999999999998,2,1
646,23,10,7,569,6.3,0,0,0,0,0,0.0,0.0,0.0,0.1,1,14,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,10,0.0,2,0
647,32,12,6,664,7.4,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,12,-0.3,0,0
648,26,22,5,640,7.1,1,2,0,3,0,1.0,1.0,1.2,2.2,8,12,34,0.05,0.05,0.28,0.14,0.28,0.14,0.17,0.31,0.14,0.31,22,0.0,1,1
649,28,16,4,443,4.9,1,1,0,3,0,0.6,0.6,0.6,1.2,15,37,4,0.0,0.06,0.2,0.0,0.2,0.12,0.12,0.24,0.12,0.24,16,-0.6,1,0
650,21,5,3,209,2.3,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,5,0.0,2,0
651,19,5,2,183,2.0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,5,-0.1,2,0
652,31,20,1,456,5.1,0,3,0,3,0,1.5,1.5,0.3,1.8,9,13,27,0.15,0.0,0.59,0.59,0.59,0.29,0.06,0.35,0.29,0.35,20,1.5,0,3
653,21,2,0,31,0.3,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.14,0.09,0.23,0.14,0.23,2,0.0,2,0
654,19,1,0,9,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
655,28,34,33,2922,32.5,1,3,0,11,0,2.2,2.2,1.6,3.7,42,103,98,0.06,0.03,0.09,0.06,0.09,0.07,0.05,0.12,0.07,0.12,34,-0.2000000000000001,1,2
656,27,32,32,2810,31.2,0,0,0,6,1,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,1,0
657,24,35,32,2727,30.3,1,1,0,11,1,0.8,0.8,1.6,2.4,13,146,19,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,35,-0.8,1,0
658,23,33,30,2634,29.3,0,1,0,6,1,1.7,1.7,1.2,2.9,47,78,97,0.03,0.0,0.03,0.03,0.03,0.06,0.04,0.1,0.06,0.1,33,-0.7,2,1
659,34,35,29,2542,28.2,0,13,3,5,1,9.6,7.2,0.9,8.2,25,50,158,0.37,0.0,0.46,0.35,0.35,0.34,0.03,0.37,0.26,0.29,35,3.4000000000000004,3,13
660,25,29,29,2463,27.4,1,1,0,13,0,0.9,0.9,0.3,1.2,16,79,4,0.0,0.03,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,29,-0.9,1,0
661,29,33,27,2080,23.1,1,4,1,6,0,4.2,3.4,1.2,4.6,27,79,90,0.09,0.03,0.17,0.09,0.13,0.18,0.05,0.23,0.15,0.2,33,-1.2000000000000002,0,3
662,27,33,20,1947,21.6,1,1,0,3,0,0.9,0.9,0.6,1.5,14,112,19,0.0,0.03,0.05,0.0,0.05,0.04,0.03,0.07,0.04,0.07,33,-0.9,1,0
663,23,26,20,1866,20.7,0,0,0,6,0,0.0,0.0,0.1,0.2,12,70,31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,26,0.0,2,0
664,22,25,20,1849,20.5,1,1,0,7,0,0.9,0.9,0.9,1.8,14,46,1,0.0,0.04,0.05,0.0,0.05,0.05,0.04,0.09,0.05,0.09,25,-0.9,2,0
665,30,25,15,1414,15.7,2,7,4,4,0,4.8,1.6,2.3,4.0,7,104,35,0.2,0.08,0.45,0.13,0.25,0.3,0.15,0.45,0.1,0.25,25,0.2000000000000001,0,5
666,26,14,13,1090,12.1,2,2,0,1,0,0.7,0.7,1.3,2.0,18,58,43,0.0,0.14,0.17,0.0,0.17,0.06,0.11,0.17,0.06,0.17,14,-0.7,1,0
667,27,28,9,1012,11.2,0,4,0,1,0,3.6,3.6,0.6,4.2,13,11,57,0.14,0.0,0.36,0.36,0.36,0.32,0.05,0.37,0.32,0.37,28,0.3999999999999999,1,4
668,24,10,7,678,7.5,0,0,0,2,0,0.1,0.1,0.8,0.9,3,12,3,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,10,-0.1,1,0
669,32,9,7,594,6.6,0,0,0,1,1,0.0,0.0,0.0,0.0,2,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0,0
670,30,16,6,699,7.8,1,1,0,1,0,1.1,1.1,1.2,2.3,9,26,41,0.0,0.06,0.13,0.0,0.13,0.14,0.15,0.3,0.14,0.3,16,-1.1,0,0
671,26,18,6,487,5.4,1,2,0,3,0,0.3,0.3,0.6,0.9,4,26,5,0.06,0.06,0.37,0.18,0.37,0.05,0.11,0.16,0.05,0.16,18,0.7,1,1
672,22,9,5,499,5.5,0,0,0,1,0,0.3,0.3,0.0,0.4,3,15,0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06,9,-0.3,2,0
673,23,6,5,487,5.4,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,2,0
674,26,16,2,333,3.7,1,2,1,2,0,1.6,0.8,1.0,1.8,4,7,18,0.06,0.06,0.54,0.0,0.27,0.43,0.27,0.69,0.21,0.48,16,-0.6000000000000001,1,1
675,19,6,2,188,2.1,0,0,0,1,0,0.0,0.0,0.0,0.1,15,5,15,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,6,0.0,2,0
676,23,2,1,122,1.4,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0
677,30,1,0,23,0.3,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,1,0.0,0,0
678,32,36,36,3195,35.5,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0,0
679,34,34,31,2780,30.9,2,2,0,2,0,0.5,0.5,1.6,2.1,71,272,61,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,34,-0.5,3,0
680,25,28,27,2440,27.1,0,2,0,9,0,1.7,1.7,0.3,2.0,29,144,6,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,28,0.3,1,2
681,34,29,27,2429,27.0,1,2,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.03,0.03,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,29,0.0999999999999999,3,1
682,26,29,27,2257,25.1,3,7,0,10,1,3.6,3.6,1.5,5.1,31,110,99,0.14,0.1,0.28,0.16,0.28,0.14,0.06,0.2,0.14,0.2,29,0.3999999999999999,1,4
683,25,32,24,2039,22.7,1,2,0,1,0,1.8,1.8,1.9,3.6,57,131,76,0.03,0.03,0.09,0.04,0.09,0.08,0.08,0.16,0.08,0.16,32,-0.8,1,1
684,32,25,17,1356,15.1,0,0,0,5,0,0.1,0.1,0.3,0.4,22,73,8,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,25,-0.1,0,0
685,24,23,17,1346,15.0,0,4,2,3,0,4.6,3.0,0.5,3.5,21,23,71,0.17,0.0,0.27,0.2,0.2,0.31,0.03,0.34,0.2,0.23,23,-0.5999999999999996,1,4
686,21,18,13,1173,13.0,0,0,0,2,0,0.2,0.2,0.3,0.6,18,63,21,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,18,-0.2,2,0
687,25,17,12,869,9.7,1,3,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.12,0.06,0.31,0.21,0.31,0.28,0.02,0.3,0.28,0.3,17,-0.7000000000000002,1,2
688,27,15,10,941,10.5,0,0,0,2,0,0.2,0.2,0.2,0.4,24,70,17,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,15,-0.2,1,0
689,33,12,8,727,8.1,0,0,0,2,0,0.1,0.1,0.2,0.2,2,26,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,12,-0.1,0,0
690,37,32,6,1078,12.0,2,13,3,4,0,8.1,5.8,0.6,6.5,2,10,36,0.34,0.06,1.09,0.67,0.83,0.68,0.05,0.73,0.49,0.54,32,2.9000000000000004,3,11
691,19,19,3,535,5.9,0,1,0,3,0,0.7,0.7,0.1,0.7,9,29,15,0.05,0.0,0.17,0.17,0.17,0.11,0.01,0.12,0.11,0.12,19,0.3,2,1
692,19,2,2,180,2.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0
693,19,4,2,163,1.8,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,4,0.0,2,0
694,19,1,0,48,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,1,0.0,2,0
695,29,1,0,45,0.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0
696,18,3,0,22,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,0
697,21,1,0,18,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
698,26,38,36,3092,34.4,2,13,1,3,1,10.1,9.3,4.5,13.8,131,93,247,0.29,0.05,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.4,38,0.9000000000000004,1,11
699,22,35,35,2942,32.7,0,0,0,11,0,0.5,0.5,2.0,2.5,45,109,57,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,35,-0.5,2,0
700,24,32,31,2686,29.8,1,2,0,7,1,0.6,0.6,0.7,1.3,11,62,6,0.03,0.03,0.07,0.03,0.07,0.02,0.02,0.04,0.02,0.04,32,0.4,1,1
701,33,30,30,2673,29.7,0,0,0,2,0,0.0,0.0,0.3,0.3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,30,0.0,0,0
702,32,31,27,2493,27.7,1,2,1,6,0,1.6,0.8,0.6,1.5,14,64,5,0.03,0.03,0.07,0.0,0.04,0.06,0.02,0.08,0.03,0.05,31,-0.6000000000000001,0,1
703,26,31,27,2298,25.5,1,2,0,7,0,0.9,0.9,1.6,2.5,41,79,96,0.03,0.03,0.08,0.04,0.08,0.04,0.06,0.1,0.04,0.1,31,0.0999999999999999,1,1
704,24,31,26,2156,24.0,2,6,1,10,1,6.8,6.0,2.1,8.1,21,29,95,0.13,0.06,0.25,0.17,0.25,0.28,0.09,0.37,0.25,0.34,31,-2.8,1,4
705,22,31,25,2238,24.9,2,5,0,6,0,1.9,1.9,0.6,2.5,7,59,18,0.1,0.06,0.2,0.12,0.2,0.08,0.02,0.1,0.08,0.1,31,1.1,2,3
706,22,35,24,2114,23.5,3,4,0,5,1,0.9,0.9,2.5,3.3,29,135,23,0.03,0.09,0.17,0.04,0.17,0.04,0.11,0.14,0.04,0.14,35,0.0999999999999999,2,1
707,27,30,24,2062,22.9,1,3,0,5,0,2.4,2.4,1.6,4.0,23,100,50,0.07,0.03,0.13,0.09,0.13,0.1,0.07,0.18,0.1,0.18,30,-0.3999999999999999,1,2
708,20,32,18,1722,19.1,4,8,0,6,1,2.1,2.1,2.8,5.0,44,68,83,0.12,0.12,0.42,0.21,0.42,0.11,0.15,0.26,0.11,0.26,32,1.9,2,4
709,29,24,17,1553,17.3,6,7,0,8,1,2.8,2.8,2.5,5.3,13,66,39,0.04,0.25,0.41,0.06,0.41,0.16,0.14,0.31,0.16,0.31,24,-1.7999999999999998,0,1
710,24,22,16,1471,16.3,2,2,0,4,0,0.9,0.9,1.0,1.9,24,93,20,0.0,0.09,0.12,0.0,0.12,0.06,0.06,0.12,0.06,0.12,22,-0.9,1,0
711,21,26,14,1134,12.6,1,2,0,1,0,2.5,2.5,1.2,3.7,14,35,44,0.04,0.04,0.16,0.08,0.16,0.2,0.1,0.29,0.2,0.29,26,-1.5,2,1
712,26,25,9,966,10.7,1,3,0,0,0,1.1,1.1,1.9,3.0,75,38,101,0.08,0.04,0.28,0.19,0.28,0.1,0.17,0.28,0.1,0.28,25,0.8999999999999999,1,2
713,26,9,8,747,8.3,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,9,0.0,1,0
714,28,12,6,552,6.1,0,0,0,6,1,0.0,0.0,0.0,0.0,0,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,1,0
715,22,6,6,518,5.8,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,6,-0.2,2,0
716,27,9,5,400,4.4,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.41,0.33,0.41,9,-1.5,1,0
717,22,8,4,408,4.5,0,1,0,1,0,1.1,1.1,0.0,1.1,4,3,27,0.12,0.0,0.22,0.22,0.22,0.24,0.01,0.25,0.24,0.25,8,-0.1,2,1
718,21,5,2,261,2.9,0,1,0,0,0,0.3,0.3,0.1,0.4,1,5,2,0.2,0.0,0.34,0.34,0.34,0.12,0.02,0.14,0.12,0.14,5,0.7,2,1
719,30,2,2,175,1.9,1,1,0,0,0,0.2,0.2,0.3,0.5,5,7,20,0.0,0.5,0.51,0.0,0.51,0.08,0.17,0.25,0.08,0.25,2,-0.2,0,0
720,20,9,1,140,1.6,0,1,0,0,0,0.1,0.1,0.0,0.1,2,5,5,0.11,0.0,0.64,0.64,0.64,0.08,0.0,0.08,0.08,0.08,9,0.9,2,1
721,24,4,1,134,1.5,0,0,0,0,0,0.4,0.4,0.0,0.4,0,5,5,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,4,-0.4,1,0
722,21,1,1,37,0.4,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,1,-0.1,2,0
723,21,2,0,28,0.3,0,0,0,0,0,0.1,0.1,0.0,0.2,1,0,3,0.0,0.0,0.0,0.0,0.0,0.45,0.09,0.54,0.45,0.54,2,-0.1,2,0
724,21,1,0,18,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
725,21,1,0,11,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
726,21,1,0,5,0.1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0
727,32,36,33,2957,32.9,0,2,0,2,1,1.5,1.5,0.4,1.9,3,77,2,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06,36,0.5,0,2
728,32,32,32,2880,32.0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,32,0.0,0,0
729,23,34,31,2435,27.1,1,4,0,3,1,3.0,3.0,1.0,4.0,26,110,42,0.09,0.03,0.15,0.11,0.15,0.11,0.04,0.15,0.11,0.15,34,0.0,2,3
730,27,32,28,2595,28.8,2,3,0,8,0,0.9,0.9,1.1,2.0,41,74,89,0.03,0.06,0.1,0.03,0.1,0.03,0.04,0.07,0.03,0.07,32,0.0999999999999999,1,1
731,29,34,28,2424,26.9,0,1,0,8,0,0.6,0.6,0.4,1.0,17,83,20,0.03,0.0,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04,34,0.4,0,1
732,26,31,27,2389,26.5,1,3,0,6,0,0.8,0.8,1.5,2.2,40,80,90,0.06,0.03,0.11,0.08,0.11,0.03,0.06,0.08,0.03,0.08,31,1.2,1,2
733,27,30,27,2312,25.7,1,2,0,14,0,0.6,0.6,0.6,1.3,24,96,30,0.03,0.03,0.08,0.04,0.08,0.03,0.03,0.05,0.03,0.05,30,0.4,1,1
734,31,26,24,2110,23.4,0,1,0,3,0,0.1,0.1,0.1,0.2,1,59,0,0.04,0.0,0.04,0.04,0.04,0.0,0.01,0.01,0.0,0.01,26,0.9,0,1
735,27,23,19,1690,18.8,0,1,0,4,1,1.3,1.3,0.1,1.4,5,36,2,0.04,0.0,0.05,0.05,0.05,0.07,0.01,0.07,0.07,0.07,23,-0.3,1,1
736,24,34,17,1724,19.2,3,4,2,3,0,4.9,3.3,1.4,4.8,14,16,90,0.03,0.09,0.21,0.0,0.16,0.26,0.07,0.33,0.17,0.25,34,-3.9,1,1
737,32,30,15,1617,18.0,2,3,0,4,0,1.8,1.8,0.4,2.2,6,43,53,0.03,0.07,0.17,0.06,0.17,0.1,0.02,0.12,0.1,0.12,30,-0.8,0,1
738,24,28,13,1195,13.3,0,3,0,2,0,3.8,3.8,0.2,4.0,9,16,49,0.11,0.0,0.23,0.23,0.23,0.28,0.02,0.3,0.28,0.3,28,-0.7999999999999998,1,3
