age,matches_played,goals,assists,non_penalty_goals,penalty_goals_made,penalty_attempts,xg,npxg,xag,npxg_+_xag,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,xg_per_90,xag_per_90,npxg_per_90,player_encoded,nation_encoded,position_encoded,goals_per_match,assists_per_match,combined_per_match,scoring_consistency,penalty_ratio,open_play_goal_ratio,age_squared,age_goals_interaction,age_efficiency_index,experience_factor,prime_age_indicator,goals_vs_xg,goals_vs_xg_ratio,assists_vs_xag,scoring_threat_index,total_involvement,involvement_per_90,primary_threat_ratio,match_availability,high_availability,overall_threat_score,xg_consistency,penalty_dependence
23,20,3,1,3,0,0,1.1,1.1,0.8,1.9,0.29,0.1,0.38,0.29,0.1,0.08,0.1,615,75,4,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.22480620155038758,0.0,0.75,529,69,0.20422535211267606,0.6666666666666666,0.8846153846153846,1.9,1.4285714285714286,0.19999999999999996,0.5174774436090226,4,0.38,0.6,0.5263157894736842,0,0.33972469635627534,0.09523809523809534,0.0
25,22,0,4,0,0,0,0.7,0.7,1.8,2.4,0.0,0.34,0.34,0.0,0.06,0.15,0.06,1130,54,1,0.0,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,625,0,0.0,0.6875,0.9615384615384616,-0.7,0.0,2.2,0.13078947368421054,4,0.34,0.0,0.5789473684210527,0,0.3139433198380567,0.5882352941176471,0.0
22,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372,44,2,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.47368421052631576,0.8461538461538461,0.0,0.0,0.0,0.04736842105263158,0,0.0,0.0,0.23684210526315788,0,0.1319838056680162,1.0,0.0
32,20,2,3,2,0,0,2.3,2.3,2.4,4.6,0.21,0.31,0.51,0.21,0.23,0.24,0.23,1305,100,3,0.09523809523809523,0.14285714285714285,0.23809523809523808,0.17355371900826447,0.0,0.6666666666666666,1024,64,0.11797752808988764,0.6666666666666666,0.7692307692307693,-0.2999999999999998,0.6060606060606061,0.6000000000000001,0.35747527910685806,5,0.51,0.3333333333333333,0.5263157894736842,0,0.35918623481781375,0.9090909090909092,0.0
30,15,2,0,2,0,0,1.3,1.3,0.0,1.3,0.26,0.0,0.26,0.26,0.17,0.0,0.17,1680,37,1,0.125,0.0,0.125,0.20634920634920637,0.0,0.6666666666666666,900,60,0.15294117647058825,0.6,0.8461538461538461,0.7,0.8695652173913044,0.0,0.3863604118993136,2,0.26,0.6666666666666666,0.39473684210526316,0,0.2675627530364373,0.6956521739130435,0.0
31,10,1,0,1,0,0,1.1,1.1,0.0,1.1,0.15,0.0,0.15,0.15,0.16,0.0,0.16,1519,34,1,0.09090909090909091,0.0,0.09090909090909091,0.13043478260869565,0.0,0.5,961,31,0.08620689655172413,0.5,0.8076923076923077,-0.10000000000000009,0.47619047619047616,0.0,0.24036967418546365,1,0.15,0.5,0.2631578947368421,0,0.19340080971659918,0.9523809523809523,0.0
30,11,0,3,0,0,0,0.2,0.2,1.6,1.8,0.0,0.64,0.64,0.0,0.04,0.35,0.04,540,0,1,0.0,0.25,0.25,0.0,0.0,0.0,900,0,0.0,0.5238095238095238,0.8461538461538461,-0.2,0.0,1.4,0.06789473684210527,3,0.64,0.0,0.2894736842105263,0,0.33451012145748993,0.8333333333333333,0.0
26,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,1447,54,1,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.018026315789473682,0,0.0,0.0,0.05263157894736842,0,0.1105263157894737,1.0,0.0
20,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,65,3,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.375,0.7692307692307693,0.0,0.0,0.0,0.031578947368421054,0,0.0,0.0,0.15789473684210525,0,0.10850202429149798,1.0,0.0
27,9,0,0,0,0,0,0.1,0.1,0.7,0.8,0.0,0.0,0.0,0.0,0.05,0.44,0.05,658,54,4,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.47368421052631576,0.9615384615384616,-0.1,0.0,-0.7,0.059868421052631585,0,0.0,0.0,0.23684210526315788,0,0.14352226720647773,0.9090909090909091,0.0
21,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485,28,1,0.0,0.0,0.0,0.0,0.0,0.0,441,0,0.0,0.16666666666666666,0.8076923076923077,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09129554655870446,1.0,0.0
18,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.85,0.0,0.85,199,41,3,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0.0,0.09090909090909091,0.6923076923076923,-0.1,0.0,0.0,0.21776315789473683,0,0.0,0.0,0.02631578947368421,0,0.07449392712550608,0.9090909090909091,0.0
29,37,0,0,0,0,0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1349,37,2,0.0,0.0,0.0,0.0,0.0,0.0,841,0,0.0,0.7872340425531915,0.8846153846153846,0.0,0.0,-0.8,0.19473684210526318,0,0.0,0.0,0.9736842105263158,1,0.28319838056680163,1.0,0.0
26,37,10,4,10,0,0,7.5,7.5,3.5,11.0,0.29,0.12,0.4,0.29,0.22,0.1,0.22,1811,74,3,0.2631578947368421,0.10526315789473684,0.3684210526315789,0.22480620155038758,0.0,0.9090909090909091,676,260,0.1883116883116883,0.7872340425531915,1.0,2.5,1.1764705882352942,0.5,0.5865309597523221,14,0.4,0.6666666666666666,0.9736842105263158,1,0.4467368421052632,0.7058823529411764,0.0
26,33,4,3,4,0,1,2.7,1.9,4.7,6.6,0.13,0.1,0.23,0.13,0.09,0.16,0.06,1790,37,1,0.11764705882352941,0.08823529411764706,0.20588235294117646,0.11504424778761063,0.0,0.8,676,104,0.08441558441558442,0.7674418604651163,1.0,1.2999999999999998,1.081081081081081,-1.7000000000000002,0.45790042674253195,7,0.23,0.5,0.868421052631579,1,0.3556842105263158,0.6486486486486487,0.0
25,35,1,6,1,0,0,1.3,1.3,3.4,4.7,0.04,0.22,0.25,0.04,0.05,0.12,0.05,1951,37,3,0.027777777777777776,0.16666666666666666,0.19444444444444445,0.038461538461538464,0.0,0.5,625,25,0.02666666666666667,0.7777777777777778,0.9615384615384616,-0.30000000000000004,0.4347826086956522,2.6,0.29766704805491995,7,0.25,0.125,0.9210526315789473,1,0.36236437246963565,0.8695652173913043,0.0
25,34,8,8,8,0,0,7.6,7.6,8.4,15.9,0.31,0.31,0.62,0.31,0.29,0.32,0.29,1590,83,0,0.22857142857142856,0.22857142857142856,0.45714285714285713,0.23664122137404578,0.0,0.8888888888888888,625,200,0.20666666666666667,0.7727272727272727,0.9615384615384616,0.40000000000000036,0.9302325581395349,-0.40000000000000036,0.5459938800489597,16,0.62,0.47058823529411764,0.8947368421052632,1,0.49210121457489875,0.9534883720930232,0.0
24,26,2,0,2,0,0,1.1,1.1,0.2,1.3,0.08,0.0,0.08,0.08,0.05,0.01,0.05,1285,54,1,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.0,0.6666666666666666,576,48,0.05479452054794521,0.7222222222222222,0.9230769230769231,0.8999999999999999,0.9523809523809523,-0.2,0.3678182957393483,2,0.08,0.6666666666666666,0.6842105263157895,0,0.2611497975708502,0.5714285714285715,0.0
23,24,2,1,2,0,0,1.8,1.8,1.1,2.9,0.1,0.05,0.14,0.1,0.09,0.05,0.09,1766,90,1,0.08,0.04,0.12,0.09090909090909091,0.0,0.6666666666666666,529,46,0.07042253521126761,0.7058823529411765,0.8846153846153846,0.19999999999999996,0.7142857142857143,-0.10000000000000009,0.32667293233082706,3,0.14,0.5,0.631578947368421,0,0.2697773279352227,0.9285714285714286,0.0
22,22,0,0,0,0,0,0.6,0.6,0.1,0.7,0.0,0.0,0.0,0.0,0.03,0.01,0.03,1185,41,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.6875,0.8461538461538461,-0.6,0.0,-0.1,0.12328947368421053,0,0.0,0.0,0.5789473684210527,0,0.20040485829959515,0.625,0.0
26,22,0,1,0,0,0,0.1,0.1,0.7,0.8,0.0,0.06,0.06,0.0,0.0,0.04,0.0,607,32,1,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,676,0,0.0,0.6875,1.0,-0.1,0.0,0.30000000000000004,0.11578947368421054,1,0.06,0.0,0.5789473684210527,0,0.23378947368421055,0.9090909090909091,0.0
21,29,0,2,0,0,0,1.9,1.9,1.8,3.8,0.0,0.11,0.11,0.0,0.11,0.1,0.11,1955,101,4,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,441,0,0.0,0.7435897435897436,0.8076923076923077,-1.9,0.0,0.19999999999999996,0.18013157894736845,2,0.11,0.0,0.7631578947368421,0,0.26640080971659924,0.3448275862068966,0.0
25,17,0,0,0,0,0,0.4,0.4,0.7,1.1,0.0,0.0,0.0,0.0,0.03,0.05,0.03,546,13,1,0.0,0.0,0.0,0.0,0.0,0.0,625,0,0.0,0.6296296296296297,0.9615384615384616,-0.4,0.0,-0.7,0.09697368421052632,0,0.0,0.0,0.4473684210526316,0,0.18562753036437246,0.7142857142857142,0.0
26,28,3,4,2,1,2,7.1,5.4,2.2,7.6,0.23,0.3,0.53,0.15,0.54,0.16,0.41,1780,32,0,0.10344827586206896,0.13793103448275862,0.2413793103448276,0.1869918699186992,0.3333333333333333,0.5,676,78,0.14935064935064934,0.7368421052631579,1.0,-4.1,0.3703703703703704,1.7999999999999998,0.4369424951267057,7,0.53,0.375,0.7368421052631579,0,0.4293684210526315,0.49382716049382713,0.25
28,19,0,0,0,0,0,0.7,0.7,1.9,2.6,0.0,0.0,0.0,0.0,0.06,0.16,0.06,1657,32,3,0.0,0.0,0.0,0.0,0.0,0.0,784,0,0.0,0.6551724137931034,0.9230769230769231,-0.7,0.0,-1.9,0.115,0,0.0,0.0,0.5,0,0.19230769230769232,0.5882352941176471,0.0
24,15,2,0,2,0,0,2.7,2.7,1.2,3.8,0.24,0.0,0.24,0.24,0.32,0.14,0.32,957,83,3,0.125,0.0,0.125,0.1935483870967742,0.0,0.6666666666666666,576,48,0.1643835616438356,0.6,0.9230769230769231,-0.7000000000000002,0.5405405405405405,-1.2,0.35105547652916075,2,0.24,0.6666666666666666,0.39473684210526316,0,0.26725506072874494,0.8108108108108107,0.0
23,14,5,2,5,0,1,4.8,4.0,0.9,4.9,0.67,0.27,0.94,0.67,0.64,0.13,0.54,1690,67,0,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.4011976047904192,0.0,0.8333333333333334,529,115,0.471830985915493,0.5833333333333334,0.8846153846153846,0.20000000000000018,0.8620689655172414,1.1,0.640598003629764,7,0.94,0.625,0.3684210526315789,0,0.5111457489878543,0.9655172413793103,0.0
34,11,0,0,0,0,0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.01,0.13,0.01,1066,32,1,0.0,0.0,0.0,0.0,0.0,0.0,1156,0,0.0,0.5238095238095238,0.6923076923076923,0.0,0.0,-0.9,0.06039473684210527,0,0.0,0.0,0.2894736842105263,0,0.1271255060728745,1.0,0.0
24,11,1,0,1,0,0,1.5,1.5,0.3,1.9,0.22,0.0,0.22,0.22,0.33,0.07,0.33,1464,91,0,0.08333333333333333,0.0,0.08333333333333333,0.18032786885245902,0.0,0.5,576,24,0.1506849315068493,0.5238095238095238,0.9230769230769231,-0.5,0.4,-0.3,0.29739473684210527,1,0.22,0.5,0.2894736842105263,0,0.23820242914979758,0.8,0.0
27,7,0,0,0,0,0,0.3,0.3,0.2,0.5,0.0,0.0,0.0,0.0,0.08,0.05,0.08,463,54,1,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.4117647058823529,0.9615384615384616,-0.3,0.0,-0.2,0.05684210526315789,0,0.0,0.0,0.18421052631578946,0,0.13299595141700404,0.7692307692307693,0.0
26,6,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.02,0.04,0.02,788,1,3,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.375,1.0,-0.1,0.0,-0.1,0.03657894736842105,0,0.0,0.0,0.15789473684210525,0,0.13157894736842107,0.9090909090909091,0.0
20,4,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.02,0.05,0.02,1893,37,3,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.2857142857142857,0.7692307692307693,0.0,0.0,-0.1,0.02605263157894737,0,0.0,0.0,0.10526315789473684,0,0.09797570850202429,1.0,0.0
32,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214,54,2,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,0.0,0.16666666666666666,0.7692307692307693,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.08744939271255062,1.0,0.0
18,4,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.01,0.08,0.01,462,54,1,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0.0,0.2857142857142857,0.6923076923076923,0.0,0.0,-0.1,0.023552631578947367,0,0.0,0.0,0.10526315789473684,0,0.0902834008097166,1.0,0.0
17,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.03,0.1,1297,54,3,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,0.09090909090909091,0.6538461538461539,-0.1,0.0,0.0,0.030263157894736843,0,0.0,0.0,0.02631578947368421,0,0.07064777327935223,0.9090909090909091,0.0
19,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038,54,3,0.0,0.0,0.0,0.0,0.0,0.0,361,0,0.0,0.09090909090909091,0.7307692307692307,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.07834008097165993,1.0,0.0
33,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,54,0,0.0,0.0,0.0,0.0,0.0,0.0,1089,0,0.0,0.09090909090909091,0.7307692307692307,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.07834008097165993,1.0,0.0
20,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,54,3,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.09090909090909091,0.7692307692307693,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.08218623481781377,1.0,0.0
32,37,1,2,1,0,0,1.3,1.3,1.5,2.7,0.03,0.06,0.08,0.03,0.04,0.04,0.04,1616,91,3,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.029126213592233007,0.0,0.5,1024,32,0.016853932584269662,0.7872340425531915,0.7692307692307693,-0.30000000000000004,0.4347826086956522,0.5,0.30219336384439366,3,0.08,0.25,0.9736842105263158,1,0.3016599190283401,0.8695652173913043,0.0
25,35,0,1,0,0,0,1.5,1.5,0.9,2.4,0.0,0.03,0.03,0.0,0.04,0.03,0.04,1675,74,1,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,625,0,0.0,0.7777777777777778,0.9615384615384616,-1.5,0.0,0.09999999999999998,0.1942105263157895,1,0.03,0.0,0.9210526315789473,1,0.28936437246963564,0.4,0.0
26,32,0,1,0,0,0,0.6,0.6,0.4,1.0,0.0,0.03,0.03,0.0,0.02,0.01,0.02,892,20,1,0.0,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,676,0,0.0,0.7619047619047619,1.0,-0.6,0.0,0.6,0.17342105263157895,1,0.03,0.0,0.8421052631578947,1,0.27742105263157896,0.625,0.0
33,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,82,2,0.0,0.0,0.0,0.0,0.0,0.0,1089,0,0.0,0.7297297297297297,0.7307692307692307,0.0,0.0,0.0,0.14210526315789473,0,0.0,0.0,0.7105263157894737,0,0.21518218623481783,1.0,0.0
19,36,8,4,8,0,1,7.7,6.9,2.9,9.8,0.31,0.16,0.47,0.31,0.3,0.11,0.27,1689,3,0,0.21621621621621623,0.10810810810810811,0.32432432432432434,0.23664122137404578,0.0,0.8888888888888888,361,152,0.24603174603174602,0.782608695652174,0.7307692307692307,0.2999999999999998,0.9195402298850576,1.1,0.5568817301875378,12,0.47,0.6153846153846154,0.9473684210526315,1,0.4345506072874494,0.9655172413793104,0.0
23,30,8,4,6,2,2,7.0,5.4,3.8,9.2,0.34,0.17,0.5,0.25,0.29,0.16,0.23,407,91,0,0.25806451612903225,0.12903225806451613,0.3870967741935484,0.2537313432835821,0.6666666666666666,0.6666666666666666,529,184,0.2394366197183099,0.75,0.8846153846153846,1.0,1.0,0.20000000000000018,0.5493947368421053,12,0.5,0.6153846153846154,0.7894736842105263,1,0.43335627530364373,0.875,0.2222222222222222
24,31,0,6,0,0,0,0.7,0.7,6.1,6.8,0.0,0.24,0.24,0.0,0.03,0.24,0.03,967,34,1,0.0,0.1875,0.1875,0.0,0.0,0.0,576,0,0.0,0.7560975609756098,0.9230769230769231,-0.7,0.0,-0.09999999999999964,0.17065789473684212,6,0.24,0.0,0.8157894736842105,1,0.32746558704453443,0.5882352941176471,0.0
25,29,6,1,6,0,0,3.6,3.6,1.8,5.4,0.28,0.05,0.32,0.28,0.17,0.08,0.17,878,28,4,0.2,0.03333333333333333,0.23333333333333334,0.21875000000000003,0.0,0.8571428571428571,625,150,0.18666666666666668,0.7435897435897436,0.9615384615384616,2.4,1.3043478260869565,-0.8,0.5540011441647598,7,0.32,0.75,0.7631578947368421,0,0.3757854251012146,0.4782608695652174,0.0
27,30,15,4,12,3,3,10.1,7.8,3.7,11.5,0.72,0.19,0.91,0.58,0.49,0.18,0.37,1622,54,0,0.4838709677419355,0.12903225806451613,0.6129032258064516,0.41860465116279066,0.75,0.75,729,405,0.45569620253164556,0.75,0.9615384615384616,4.9,1.3513513513513513,0.2999999999999998,0.8026650071123755,19,0.91,0.75,0.7894736842105263,1,0.5990485829959514,0.5585585585585585,0.1875
20,24,3,2,3,0,0,2.2,2.2,0.8,3.1,0.21,0.14,0.35,0.21,0.16,0.06,0.16,272,3,0,0.12,0.08,0.2,0.17355371900826447,0.0,0.75,400,60,0.16153846153846152,0.7058823529411765,0.7692307692307693,0.7999999999999998,0.9375,1.2,0.4273157894736842,5,0.35,0.5,0.631578947368421,0,0.32923886639676114,0.75,0.0
26,22,0,2,0,0,0,0.5,0.5,0.8,1.3,0.0,0.15,0.15,0.0,0.04,0.06,0.04,1457,24,3,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,676,0,0.0,0.6875,1.0,-0.5,0.0,1.2,0.12578947368421053,2,0.15,0.0,0.5789473684210527,0,0.26078947368421057,0.6666666666666667,0.0
25,21,2,2,2,0,0,2.1,2.0,1.4,3.4,0.15,0.15,0.31,0.15,0.16,0.11,0.15,1833,54,3,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.13043478260869565,0.0,0.6666666666666666,625,50,0.09999999999999999,0.6774193548387096,0.9615384615384616,-0.10000000000000009,0.6451612903225806,0.6000000000000001,0.33205857385398985,4,0.31,0.4,0.5526315789473685,0,0.3116801619433198,0.967741935483871,0.0
36,18,1,0,1,0,0,0.8,0.8,0.3,1.1,0.08,0.0,0.08,0.08,0.07,0.02,0.07,1114,54,1,0.05263157894736842,0.0,0.05263157894736842,0.07407407407407407,0.0,0.5,1296,36,0.041237113402061855,0.6428571428571429,0.6153846153846154,0.19999999999999996,0.5555555555555556,-0.3,0.25134795321637426,1,0.08,0.5,0.47368421052631576,0,0.1882753036437247,0.888888888888889,0.0
24,21,1,1,1,0,0,0.6,0.6,0.7,1.3,0.08,0.08,0.16,0.08,0.05,0.06,0.05,551,95,1,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.07407407407407407,0.0,0.5,576,24,0.05479452054794521,0.6774193548387096,0.9230769230769231,0.4,0.625,0.30000000000000004,0.2760263157894737,2,0.16,0.3333333333333333,0.5526315789473685,0,0.258834008097166,0.75,0.0
30,17,0,4,0,0,0,0.2,0.2,1.6,1.8,0.0,0.34,0.34,0.0,0.02,0.14,0.02,346,44,1,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,900,0,0.0,0.6296296296296297,0.8461538461538461,-0.2,0.0,2.4,0.09447368421052632,4,0.34,0.0,0.4473684210526316,0,0.27608906882591094,0.8333333333333333,0.0
23,31,3,2,3,0,0,4.3,4.3,0.6,4.9,0.23,0.16,0.39,0.23,0.33,0.05,0.33,1796,74,0,0.09375,0.0625,0.15625,0.1869918699186992,0.0,0.75,529,69,0.1619718309859155,0.7560975609756098,0.8846153846153846,-1.2999999999999998,0.5660377358490566,1.4,0.43936544190665344,5,0.39,0.5,0.8157894736842105,1,0.3916194331983806,0.7547169811320755,0.0
24,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,54,2,0.0,0.0,0.0,0.0,0.0,0.0,576,0,0.0,0.5454545454545454,0.9230769230769231,0.0,0.0,0.0,0.06315789473684211,0,0.0,0.0,0.3157894736842105,0,0.15546558704453442,1.0,0.0
24,16,1,1,0,1,1,1.0,0.2,1.1,1.3,0.09,0.09,0.18,0.0,0.09,0.1,0.02,1100,87,3,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.08256880733944953,0.5,0.0,576,24,0.06164383561643835,0.6153846153846154,0.9230769230769231,0.0,0.5,-0.10000000000000009,0.23821052631578948,2,0.18,0.3333333333333333,0.42105263157894735,0,0.23951821862348177,1.0,0.5
21,30,3,1,3,0,0,2.3,2.3,1.3,3.7,0.26,0.09,0.35,0.26,0.21,0.12,0.21,690,54,3,0.0967741935483871,0.03225806451612903,0.12903225806451613,0.20634920634920637,0.0,0.75,441,63,0.1940298507462687,0.75,0.8076923076923077,0.7000000000000002,0.9090909090909092,-0.30000000000000004,0.48321291866028715,4,0.35,0.6,0.7894736842105263,1,0.3696639676113361,0.7878787878787878,0.0
26,15,0,1,0,0,0,0.5,0.5,0.5,0.9,0.0,0.1,0.1,0.0,0.05,0.05,0.05,1447,54,1,0.0,0.0625,0.0625,0.0,0.0,0.0,676,0,0.0,0.6,1.0,-0.5,0.0,0.5,0.09144736842105264,1,0.1,0.0,0.39473684210526316,0,0.20894736842105266,0.6666666666666667,0.0
27,14,0,0,0,0,0,0.4,0.4,0.4,0.8,0.0,0.0,0.0,0.0,0.05,0.04,0.05,1339,91,3,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.5833333333333334,0.9615384615384616,-0.4,0.0,-0.4,0.08618421052631578,0,0.0,0.0,0.3684210526315789,0,0.16983805668016194,0.7142857142857142,0.0
27,14,0,0,0,0,0,0.3,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.04,0.09,0.04,1756,6,1,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.5833333333333334,0.9615384615384616,-0.3,0.0,-0.7,0.08368421052631578,0,0.0,0.0,0.3684210526315789,0,0.16983805668016194,0.7692307692307693,0.0
27,11,0,1,0,0,0,0.1,0.1,1.3,1.4,0.0,0.14,0.14,0.0,0.01,0.18,0.01,463,54,1,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,729,0,0.0,0.5238095238095238,0.9615384615384616,-0.1,0.0,-0.30000000000000004,0.06039473684210527,1,0.14,0.0,0.2894736842105263,0,0.19604858299595143,0.9090909090909091,0.0
26,8,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.06,0.0,0.06,1243,24,1,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.4444444444444444,1.0,-0.2,0.0,0.0,0.057105263157894735,0,0.0,0.0,0.21052631578947367,0,0.14210526315789473,0.8333333333333333,0.0
23,18,1,3,1,0,0,0.8,0.8,1.9,2.7,0.15,0.44,0.58,0.15,0.11,0.27,0.11,1446,54,0,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.13043478260869565,0.0,0.5,529,23,0.1056338028169014,0.6428571428571429,0.8846153846153846,0.19999999999999996,0.5555555555555556,1.1,0.2858479532163743,4,0.58,0.2,0.47368421052631576,0,0.37519838056680166,0.888888888888889,0.0
26,7,1,0,1,0,0,0.7,0.7,0.1,0.8,0.3,0.0,0.3,0.3,0.22,0.03,0.22,883,95,0,0.125,0.0,0.125,0.23076923076923075,0.0,0.5,676,26,0.1948051948051948,0.4117647058823529,1.0,0.30000000000000004,0.5882352941176471,-0.1,0.3144891640866873,1,0.3,0.5,0.18421052631578946,0,0.25684210526315787,0.8235294117647058,0.0
19,7,1,0,1,0,0,0.3,0.3,0.5,0.8,0.36,0.0,0.36,0.36,0.12,0.17,0.12,1001,82,3,0.125,0.0,0.125,0.2647058823529412,0.0,0.5,361,19,0.2857142857142857,0.4117647058823529,0.7307692307692307,0.7,0.7692307692307692,-0.5,0.3466882591093118,1,0.36,0.5,0.18421052631578946,0,0.25391902834008095,0.46153846153846156,0.0
23,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504,65,3,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.16666666666666666,0.8846153846153846,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09898785425101216,1.0,0.0
20,1,0,0,0,0,0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.71,1.65,0.71,573,34,0,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.09090909090909091,0.7692307692307693,-0.1,0.0,-0.2,0.18276315789473682,0,0.0,0.0,0.02631578947368421,0,0.08218623481781377,0.9090909090909091,0.0
19,35,6,8,6,0,1,9.3,8.5,6.0,14.5,0.2,0.27,0.47,0.2,0.31,0.2,0.28,1442,3,4,0.16666666666666666,0.2222222222222222,0.3888888888888889,0.16666666666666669,0.0,0.8571428571428571,361,114,0.15873015873015875,0.7777777777777778,0.7307692307692307,-3.3000000000000007,0.5825242718446602,2.0,0.44821538068472155,14,0.47,0.4,0.9210526315789473,1,0.4182874493927126,0.6796116504854368,0.0
29,31,0,0,0,0,0,1.6,1.6,1.2,2.7,0.0,0.0,0.0,0.0,0.05,0.04,0.05,1204,41,1,0.0,0.0,0.0,0.0,0.0,0.0,841,0,0.0,0.7560975609756098,0.8846153846153846,-1.6,0.0,-1.2,0.17565789473684212,0,0.0,0.0,0.8157894736842105,1,0.2516194331983806,0.3846153846153846,0.0
23,36,3,2,3,0,0,2.0,2.0,3.8,5.8,0.1,0.07,0.17,0.1,0.07,0.13,0.07,1135,37,3,0.08108108108108109,0.05405405405405406,0.13513513513513514,0.09090909090909091,0.0,0.75,529,69,0.07042253521126761,0.782608695652174,0.8846153846153846,1.0,1.0,-1.7999999999999998,0.4419736842105263,5,0.17,0.5,0.9473684210526315,1,0.33893522267206483,0.6666666666666667,0.0
